Subject|Catalogue|ClassNbr|Name|Description
BPLS|    TS306|6279|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6280|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6281|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6282|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6283|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6224|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6225|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6226|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6227|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS306|6228|Focus on English (6 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5350|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5351|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5352|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5353|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5354|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5345|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5346|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5347|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5348|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|5349|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2373|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2374|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2375|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2376|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2377|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2333|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2334|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2335|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2336|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|2337|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6289|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6290|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6291|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6292|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6293|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6234|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6235|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6236|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6237|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS308|6238|Focus on English (8 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5360|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5361|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5362|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5363|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5364|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5355|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5356|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5357|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5358|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|5359|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2338|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2339|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2340|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2341|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2342|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2378|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2379|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2380|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2381|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|2382|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6239|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6240|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6241|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6242|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6243|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6294|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6295|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6296|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6297|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS309|6298|Focus on English (9 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5365|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5366|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5367|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5368|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5369|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5370|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5371|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5372|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5373|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|5374|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2398|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2399|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2400|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2401|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2402|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2383|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2384|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2385|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2386|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|2387|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6299|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6300|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6301|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6302|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6303|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6244|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6245|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6246|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6247|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS310|6248|Focus on English (10 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5380|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5381|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5382|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5383|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5384|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5375|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5376|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5377|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5378|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|5379|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2388|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2389|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2390|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2391|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2392|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2403|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2404|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2405|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2406|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|2407|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6304|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6305|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6306|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6307|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6308|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6249|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6250|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6251|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6252|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS311|6253|Focus on English (11 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5385|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5386|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5387|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5388|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5389|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5390|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5391|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5392|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5393|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|5394|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2408|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2409|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2410|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2411|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2412|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2393|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2394|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2395|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2396|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|2397|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6309|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6310|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6311|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6312|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6313|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6254|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6255|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6256|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6257|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
BPLS|    TS312|6258|Focus on English (12 weeks)|Language + Activities for International Students|42BN|40LA
FSTU|3924|6112|Cultures in Aotearoa|This course will assist students in developing understandings of biculturalism and cross-culturalism in Aotearoa and enable them to develop effective ways of communicating this knowledge.|42BN|42BE
FSTU|3924|5006|Cultures in Aotearoa|This course will assist students in developing understandings of biculturalism and cross-culturalism in Aotearoa and enable them to develop effective ways of communicating this knowledge.|42BN|42BE
FSTU|3924|2290|Cultures in Aotearoa|This course will assist students in developing understandings of biculturalism and cross-culturalism in Aotearoa and enable them to develop effective ways of communicating this knowledge.|42BN|42BE
FSTU|3924|6193|Cultures in Aotearoa|This course will assist students in developing understandings of biculturalism and cross-culturalism in Aotearoa and enable them to develop effective ways of communicating this knowledge.|42BN|42BE
ACTY|7201|5588|Advanced Financial Accounting|To enable students to critically examine accounting theories, current financial accounting issues and apply advanced financial accounting techniques.|21BN|21BP
ACTY|7201|1460|Advanced Financial Accounting|To enable students to critically examine accounting theories, current financial accounting issues and apply advanced financial accounting techniques.|21BN|21BP
ACTY|7201|5425|Advanced Financial Accounting|To enable students to critically examine accounting theories, current financial accounting issues and apply advanced financial accounting techniques.|21BN|21BP
EDUC|5914|5040|Academic Literacy for Tertiary Studies|To explore a range of academic study, research, referencing and writing skills and tools in order to provide a foundation for research and study.|41HN|41CD
EDUC|5914|2090|Academic Literacy for Tertiary Studies|To explore a range of academic study, research, referencing and writing skills and tools in order to provide a foundation for research and study.|41HN|41CD
EDUC|5914|5977|Academic Literacy for Tertiary Studies|To explore a range of academic study, research, referencing and writing skills and tools in order to provide a foundation for research and study.|41HN|41CD
BPPC|2502|1956|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|1957|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|1958|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|1332|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|6094|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|6095|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|6096|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|2502|6097|Automotive Engineering Level 2 Part 2|To provide students with NCEA Level 2 knowledge and skills in automotive engineering, and the opportunity to apply that learning to hands on tasks in an automotive workshop environment.|42BN|42UP
BPPC|3501|6096|Automotive Engineering Level 3|To provide students with NCEA Level 3 practical skills and knowledge relating to automotive engineering that will assist their transition to study at tertiary level or to an apprenticeship in the workplace.|42BN|42UP
BPPC|3501|1326|Automotive Engineering Level 3|To provide students with NCEA Level 3 practical skills and knowledge relating to automotive engineering that will assist their transition to study at tertiary level or to an apprenticeship in the workplace.|42BN|42UP
BPPC|3501|1360|Automotive Engineering Level 3|To provide students with NCEA Level 3 practical skills and knowledge relating to automotive engineering that will assist their transition to study at tertiary level or to an apprenticeship in the workplace.|42BN|42UP
BPPC|2402|6095|Carpentry Construction Skills for Schools Level 2 Part 2|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|2402|5281|Carpentry Construction Skills for Schools Level 2 Part 2|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|2402|1323|Carpentry Construction Skills for Schools Level 2 Part 2|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|2402|1324|Carpentry Construction Skills for Schools Level 2 Part 2|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|2403|5280|Carpentry Core Skills for Schools Level 2|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|2403|5321|Carpentry Core Skills for Schools Level 2|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
CISC|8802|5181|Accounting Information Systems|To critically evaluate the essential requirements of an accounting information system with the aim to select/design a new system using advanced technologies and controls that helps an entity to meet its financial and non-financial information requirements.|21BN|21BP
NSCI|6737|5144|Animal Breeding and Nutrition|To enable the students to develop an understanding of the management of breeding and nutrition in a range of animal species.|43EN|43EA
NSCI|6737|5257|Animal Breeding and Nutrition|To enable the students to develop an understanding of the management of breeding and nutrition in a range of animal species.|43EN|43EA
NSCI|7103|5155|Anthrozoology|To introduce students to the multidisciplinary field of Anthrozoology, illustrating the conceptual links between research in this relatively new academic field and use in understanding the interaction between animals and humans.|43EN|43EA
NSCI|7103|5156|Anthrozoology|To introduce students to the multidisciplinary field of Anthrozoology, illustrating the conceptual links between research in this relatively new academic field and use in understanding the interaction between animals and humans.|43EN|43EA
NSCI|7103|6535|Anthrozoology|To introduce students to the multidisciplinary field of Anthrozoology, illustrating the conceptual links between research in this relatively new academic field and use in understanding the interaction between animals and humans.|43EN|43EA
NSCI|7103|5264|Anthrozoology|To introduce students to the multidisciplinary field of Anthrozoology, illustrating the conceptual links between research in this relatively new academic field and use in understanding the interaction between animals and humans.|43EN|43EA
NSCI|7103|5266|Anthrozoology|To introduce students to the multidisciplinary field of Anthrozoology, illustrating the conceptual links between research in this relatively new academic field and use in understanding the interaction between animals and humans.|43EN|43EA
NSCI|7103|5265|Anthrozoology|To introduce students to the multidisciplinary field of Anthrozoology, illustrating the conceptual links between research in this relatively new academic field and use in understanding the interaction between animals and humans.|43EN|43EA
NSCI|6730|5140|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|5141|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|6536|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|1231|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|1232|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|1233|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|5301|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|5300|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6730|1074|Research Methods|To develop skills in research methodology that will allow students to plan and initiate research, to analyse data and to critically appraise research findings.|43EN|43EA
NSCI|6732|5142|Animal Health and Welfare|To enable students to evaluate the methods used in assessing the welfare status of animals and to develop an understanding of how animal health is impacted by environmental factors.|43EN|43EA
NSCI|6732|5143|Animal Health and Welfare|To enable students to evaluate the methods used in assessing the welfare status of animals and to develop an understanding of how animal health is impacted by environmental factors.|43EN|43EA
NSCI|6732|5255|Animal Health and Welfare|To enable students to evaluate the methods used in assessing the welfare status of animals and to develop an understanding of how animal health is impacted by environmental factors.|43EN|43EA
NSCI|6732|5256|Animal Health and Welfare|To enable students to evaluate the methods used in assessing the welfare status of animals and to develop an understanding of how animal health is impacted by environmental factors.|43EN|43EA
ACTY|6201|5582|Financial Accounting|To provide students with the skills to prepare general purpose financial reports in accordance with generally accepted accounting practice (GAAP) and to discuss the concepts and valuation bases underlying their preparation.|21BN|21BP
ACTY|6201|1454|Financial Accounting|To provide students with the skills to prepare general purpose financial reports in accordance with generally accepted accounting practice (GAAP) and to discuss the concepts and valuation bases underlying their preparation.|21BN|21BP
ACTY|6201|5419|Financial Accounting|To provide students with the skills to prepare general purpose financial reports in accordance with generally accepted accounting practice (GAAP) and to discuss the concepts and valuation bases underlying their preparation.|21BN|21BP
ACTY|6206|5583|Accounting Information Systems|To enable students to use and evaluate accounting information systems to provide information to support business processes.|21BN|21BP
ACTY|6206|1455|Accounting Information Systems|To enable students to use and evaluate accounting information systems to provide information to support business processes.|21BN|21BP
ACTY|6206|5420|Accounting Information Systems|To enable students to use and evaluate accounting information systems to provide information to support business processes.|21BN|21BP
ACTY|6212|5585|Management Accounting|To provide students with an in-depth understanding of the core concepts and techniques for planning and control of costs in organisations.|21BN|21BP
ACTY|6212|1457|Management Accounting|To provide students with an in-depth understanding of the core concepts and techniques for planning and control of costs in organisations.|21BN|21BP
ACTY|6212|5422|Management Accounting|To provide students with an in-depth understanding of the core concepts and techniques for planning and control of costs in organisations.|21BN|21BP
PASA|5741|2670|Production Scenery and Props 1|To enable students to develop practical skills in set building, props making and scenic painting. The course focuses on building capability in handling equipment and technology as well as the basic techniques and processes of making and painting objects for theatre and screen production. There is also a focus on health and safety in the workplace.|21BN|21CI
NSCI|6103-SA|1306|Veterinary Diagnostic Imaging (Sem A)|To enable students to develop an understanding of the theoretical and practical application and the use of diagnostic tools within a veterinary clinic setting.|43EN|43EA
NSCI|6300-SB|5273|Veterinary Anaesthesia (Sem B)|To enable students to apply the principles and practices of anaesthetic and analgesic procedures in the role of the veterinary nurse.|43EN|43EA
NSCI|6300-SB|5307|Veterinary Anaesthesia (Sem B)|To enable students to apply the principles and practices of anaesthetic and analgesic procedures in the role of the veterinary nurse.|43EN|43EA
NSCI|6504|1299|Veterinary Laboratory Procedures|To enable the student to integrate microbiology knowledge with laboratory procedures to detect and identify pathogens and parasites that cause diseases relevant to the New Zealand Veterinary Industry.|43EN|43EA
NSCI|6504|1300|Veterinary Laboratory Procedures|To enable the student to integrate microbiology knowledge with laboratory procedures to detect and identify pathogens and parasites that cause diseases relevant to the New Zealand Veterinary Industry.|43EN|43EA
NSCI|6504|1301|Veterinary Laboratory Procedures|To enable the student to integrate microbiology knowledge with laboratory procedures to detect and identify pathogens and parasites that cause diseases relevant to the New Zealand Veterinary Industry.|43EN|43EA
BPPC|3401-SA|1317|Carpentry Construction for Schools Level 3 (Sem A)|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|3401-SA|1318|Carpentry Construction for Schools Level 3 (Sem A)|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|3401-SA|1319|Carpentry Construction for Schools Level 3 (Sem A)|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
BPPC|3401-SA|1351|Carpentry Construction for Schools Level 3 (Sem A)|The aim of this course is to provide students with knowledge of the Construction industry by engaging in practical projects. Students will learn skills relating to the construction sector and be able to apply them in a workplace setting. Students will be investigating current building practice as well as legislature, compliance and health and safety. This course will be beneficial for students wanting to explore the pathways of carpentry, plumbing, quantity surveying, construction management, architecture and engineering.|42BN|42UP
